484,125.0
485,95.0
486,165.0
487,50.0
488,84.0
489,60.0
490,146.0
491,130.0
492,150.0
493,110.0
494,175.0
495,95.0
496,99.0
497,149.0
498,25.0
499,89.0
500,80.0
501,99.0
502,95.0
503,150.0
504,95.0
505,85.0
506,100.0
507,95.0
508,131.0
509,60.0
510,120.0
511,41.0
512,200.0
513,130.0
514,37.0
515,120.0
516,130.0
517,136.0
518,60.0
519,130.0
520,79.0
521,251.0
522,99.0
523,130.0
524,110.0
525,175.0
526,105.0
527,110.0
528,120.0
529,95.0
530,81.0
531,125.0
532,80.0
533,75.0
534,75.0
535,70.0
536,99.0
537,251.0
538,60.0
539,89.0
540,120.0
541,75.0
542,200.0
543,82.0
544,100.0
545,96.0
546,436.0
547,104.0
548,140.0
549,286.0
550,325.0
551,140.0
552,65.0
553,140.0
554,125.0
555,54.0
556,596.0
557,100.0
558,60.0
559,55.0
560,70.0
561,140.0
562,111.0
563,226.0
564,75.0
565,75.0
566,75.0
567,120.0
568,75.0
569,80.0
570,171.0
571,80.0
572,120.0
573,150.0
574,60.0
575,160.0
576,199.0
577,58.0
578,501.0
579,110.0
580,99.0
581,75.0
582,95.0
583,98.0
584,175.0
585,220.0
586,130.0
587,117.0
588,165.0
589,55.0
590,90.0
591,125.0
592,130.0
593,220.0
594,86.0
595,160.0
596,451.0
597,70.0
598,241.0
599,95.0
600,175.0
601,381.0
602,251.0
603,50.0
604,120.0
605,195.0
606,95.0
607,125.0
608,139.0
609,100.0
610,111.0
611,75.0
612,90.0
613,71.0
614,75.0
615,80.0
616,85.0
617,99.0
618,120.0
619,226.0
620,85.0
621,200.0
622,140.0
623,59.0
624,115.0
625,50.0
626,245.0
627,68.0
628,165.0
629,140.0
630,95.0
631,146.0
632,95.0
633,75.0
634,235.0
635,150.0
636,75.0
637,125.0
638,79.0
639,100.0
640,40.0
641,100.0
642,1307.0
643,564.0
644,80.0
645,90.0
646,136.0
647,200.0
648,85.0
649,65.0
650,150.0
651,139.0
652,84.0
653,80.0
654,150.0
655,111.0
656,90.0
657,111.0
658,69.0
659,90.0
660,111.0
661,60.0
662,149.0
663,159.0
664,175.0
665,75.0
666,90.0
667,251.0
668,84.0
669,115.0
670,130.0
671,99.0
672,200.0
673,111.0
674,129.0
675,148.0
676,79.0
677,75.0
678,50.0
679,150.0
680,80.0
681,50.0
682,110.0
683,85.0
684,99.0
685,426.0
686,85.0
687,85.0
688,75.0
689,95.0
690,75.0
691,60.0
692,39.0
693,75.0
694,75.0
695,88.0
696,85.0
697,75.0
698,60.0
699,149.0
700,160.0
701,80.0
702,99.0
703,59.0
704,60.0
705,136.0
706,160.0
707,111.0
708,194.0
709,125.0
710,82.0
711,125.0
712,195.0
713,65.0
714,100.0
715,150.0
716,80.0
717,111.0
718,701.0
719,251.0
720,100.0
721,276.0
722,350.0
723,110.0
724,35.0
725,120.0
726,105.0
727,99.0
728,125.0
729,120.0
730,401.0
731,111.0
732,73.0
733,80.0
734,136.0
735,70.0
736,110.0
737,111.0
738,134.0
739,65.0
740,65.0
741,70.0
742,145.0
743,79.0
744,70.0
745,120.0
746,62.0
747,70.0
748,125.0
749,279.0
750,421.0
751,60.0
752,175.0
753,75.0
754,90.0
755,85.0
756,150.0
757,251.0
758,150.0
759,95.0
760,110.0
761,115.0
762,95.0
763,120.0
764,140.0
765,95.0
766,140.0
767,120.0
768,95.0
769,100.0
770,99.0
771,82.0
772,89.0
773,75.0
774,75.0
775,70.0
776,100.0
777,150.0
778,80.0
779,105.0
780,40.0
781,80.0
782,50.0
783,44.0
784,79.0
785,88.0
786,276.0
787,120.0
788,137.0
789,140.0
790,79.0
791,140.0
792,45.0
793,125.0
794,200.0
795,276.0
796,69.0
797,436.0
798,99.0
799,90.0
800,149.0
801,226.0
802,40.0
803,30.0
804,100.0
805,150.0
806,150.0
807,45.0
808,100.0
809,70.0
810,65.0
811,65.0
812,150.0
813,65.0
814,53.0
815,85.0
816,140.0
817,100.0
818,45.0
819,251.0
820,136.0
821,120.0
822,95.0
823,150.0
824,125.0
825,150.0
826,61.0
827,150.0
828,69.0
829,90.0
830,315.0
831,175.0
832,70.0
833,175.0
834,159.0
835,149.0
836,130.0
837,129.0
838,200.0
839,136.0
840,112.0
841,150.0
842,150.0
843,150.0
844,64.0
845,200.0
846,111.0
847,181.0
848,175.0
849,601.0
850,175.0
851,241.0
852,111.0
853,149.0
854,200.0
855,120.0
856,210.0
857,90.0
858,251.0
859,321.0
860,120.0
861,175.0
862,99.0
863,120.0
864,125.0
865,74.0
866,160.0
867,45.0
868,100.0
869,79.0
870,149.0
871,125.0
872,324.0
873,180.0
874,65.0
875,150.0
876,80.0
877,296.0
878,55.0
879,136.0
880,300.0
881,169.0
882,89.0
883,200.0
884,79.0
885,150.0
886,75.0
887,125.0
888,125.0
889,120.0
890,149.0
891,150.0
892,85.0
893,133.0
894,65.0
895,220.0
896,300.0
897,220.0
898,75.0
899,114.0
900,65.0
901,65.0
902,251.0
903,300.0
904,171.0
905,65.0
906,175.0
907,75.0
908,125.0
909,115.0
910,175.0
911,185.0
912,70.0
913,195.0
914,50.0
915,40.0
916,99.0
917,75.0
918,220.0
919,140.0
920,89.0
921,65.0
922,160.0
923,105.0
924,65.0
925,350.0
926,190.0
927,70.0
928,55.0
929,50.0
930,111.0
931,175.0
932,85.0
933,74.0
934,115.0
935,159.0
936,150.0
937,50.0
938,69.0
939,129.0
940,99.0
941,130.0
942,136.0
943,65.0
944,485.0
945,140.0
946,111.0
947,199.0
948,149.0
949,95.0
950,149.0
951,149.0
952,220.0
953,130.0
954,149.0
955,58.0
956,68.0
957,220.0
958,99.0
959,159.0
960,50.0
961,85.0
962,50.0
963,120.0
964,226.0
965,85.0
966,80.0
967,159.0
968,50.0
969,80.0
970,149.0
971,100.0
972,181.0
973,150.0
974,85.0
975,165.0
976,149.0
977,146.0
978,165.0
979,601.0
980,50.0
981,100.0
982,175.0
983,130.0
984,150.0
985,62.0
986,149.0
987,111.0
988,50.0
989,128.0
990,85.0
991,149.0
992,395.0
993,120.0
994,376.0
995,75.0
996,149.0
997,79.0
998,200.0
999,181.0
