bathrooms,accommodates,distance_to_dam,beds,reviews_per_month,bedrooms,review_scores_cleanliness,review_scores_checkin,guests_included,review_scores_communication
1.5,4,4.01066899232,2.0,0.12,2.0,9.0,5.0,2,9.0
1.0,2,2.91156666753,1.0,0.48,1.0,9.0,10.0,1,10.0
1.0,2,0.502294733819,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.88864129723,2.0,0.79,1.0,10.0,10.0,2,10.0
1.5,4,0.453251887327,1.0,0.81,1.0,9.0,10.0,2,10.0
1.0,2,1.9347188375,1.0,1.0,1.0,0.0,0.0,1,0.0
1.0,4,1.98649793195,2.0,0.51,1.0,7.0,8.0,2,9.0
1.0,3,3.53952639561,2.0,0.67,1.0,10.0,10.0,3,10.0
1.0,4,3.93370379333,2.0,2.0,2.0,10.0,9.0,1,10.0
1.0,2,2.79719983323,1.0,0.93,1.0,9.0,10.0,1,10.0
1.0,2,2.12324038912,1.0,1.25,1.0,10.0,9.0,1,10.0
1.0,4,0.256528639399,2.0,0.39,2.0,10.0,10.0,1,10.0
1.0,4,1.5657827053,2.0,0.71,1.0,9.0,10.0,2,10.0
1.0,2,1.19974136278,2.0,6.27,1.0,10.0,10.0,1,10.0
1.0,4,3.44512520712,2.0,1.46,1.0,10.0,10.0,2,10.0
1.0,2,1.42256976319,1.0,0.84,1.0,9.0,9.0,1,9.0
1.0,3,2.46952867175,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,4,0.926636462611,2.0,0.71,1.0,8.0,10.0,6,10.0
1.0,2,2.23227865796,1.0,0.46,1.0,0.0,0.0,1,0.0
1.0,3,0.691204382729,1.0,1.47,1.0,10.0,10.0,2,10.0
1.0,2,3.21930548061,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,5.60495359256,2.0,1.75,0.0,7.0,9.0,2,8.0
1.0,4,1.92575701767,4.0,1.71,2.0,9.0,10.0,2,9.0
1.0,2,1.15748235356,1.0,0.91,1.0,10.0,10.0,1,10.0
1.0,2,2.2617776512,1.0,0.34,1.0,10.0,10.0,1,10.0
1.0,2,3.67064447532,1.0,0.0,1.0,0.0,0.0,1,0.0
2.5,2,1.65316259108,1.0,0.74,1.0,2.0,8.0,1,8.0
1.0,2,2.29094088819,1.0,0.99,1.0,10.0,10.0,1,10.0
1.0,2,1.93025758119,1.0,0.25,1.0,10.0,10.0,1,10.0
1.0,2,2.30552254635,1.0,4.21,1.0,10.0,10.0,2,10.0
1.0,4,1.91207694937,2.0,3.31,1.0,9.0,10.0,2,10.0
1.0,2,1.44823479443,1.0,2.58,1.0,10.0,10.0,1,10.0
1.5,5,0.216653005046,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,4.68376096499,5.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,2.24661726192,2.0,2.0,1.0,9.0,10.0,1,10.0
1.0,4,0.994607487752,3.0,2.91,2.0,10.0,10.0,1,10.0
1.5,4,3.90102018282,4.0,0.37,3.0,9.0,10.0,1,10.0
1.0,2,1.0713150294,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.98128273866,3.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,2.9943783751,1.0,0.7,1.0,10.0,10.0,1,10.0
1.0,2,1.52288006941,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.31159913228,1.0,1.91,1.0,10.0,10.0,1,10.0
1.0,2,1.11228184924,2.0,1.83,1.0,9.0,9.0,0,10.0
1.0,4,1.83887391817,2.0,3.29,1.0,10.0,9.0,2,9.0
1.0,5,2.31966964913,4.0,1.69,2.0,9.0,9.0,4,9.0
1.0,2,2.30532115888,1.0,3.02,1.0,9.0,10.0,1,10.0
1.5,4,1.95059374629,2.0,0.05,2.0,8.0,6.0,2,8.0
1.0,2,2.05733058876,2.0,1.06,1.0,10.0,10.0,2,10.0
1.0,2,4.21841252548,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,0.506644052053,2.0,0.18,1.0,6.0,6.0,2,8.0
0.5,2,1.42636629474,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,4,5.52844328555,2.0,0.09,2.0,8.0,10.0,1,10.0
1.0,2,2.52717880202,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,2.41593772503,1.0,6.19,1.0,10.0,10.0,1,10.0
1.0,2,2.47874545943,1.0,2.0,1.0,9.0,10.0,1,10.0
1.0,2,2.89859138067,1.0,0.32,1.0,10.0,10.0,1,10.0
1.0,2,2.19388269245,1.0,0.36,1.0,10.0,10.0,1,10.0
1.0,4,0.82196797475,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.51617099017,3.0,0.27,3.0,9.0,9.0,1,9.0
1.0,2,2.65226011474,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.52290328357,1.0,0.86,1.0,8.0,7.0,1,8.0
1.0,2,0.555983392541,1.0,3.6,1.0,6.0,7.0,2,8.0
1.0,2,3.72279681152,1.0,0.66,1.0,9.0,10.0,1,10.0
2.0,4,1.3078682119,3.0,0.74,2.0,9.0,10.0,2,10.0
1.5,2,1.64329242356,2.0,0.49,1.0,9.0,10.0,2,10.0
1.0,2,6.0250405145,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.39274617177,2.0,0.16,1.0,8.0,10.0,1,10.0
1.0,5,2.78146171468,4.0,0.5,3.0,9.0,9.0,2,10.0
1.0,3,0.84056258788,1.0,0.49,2.0,10.0,9.0,1,10.0
1.0,4,3.07208250415,2.0,1.23,1.0,10.0,10.0,2,10.0
2.0,4,0.613222854968,2.0,2.65,2.0,9.0,9.0,1,9.0
1.0,2,0.334956851305,1.0,0.52,1.0,10.0,9.0,1,10.0
1.0,2,8.50795972498,1.0,0.14,1.0,0.0,0.0,1,0.0
1.0,2,2.95658867447,1.0,5.63,1.0,8.0,9.0,1,9.0
1.0,1,0.370473815127,1.0,3.75,1.0,10.0,10.0,1,10.0
1.0,2,0.291766909845,1.0,2.03,0.0,8.0,9.0,1,9.0
1.0,2,3.92549286392,1.0,2.72,1.0,10.0,10.0,1,9.0
1.0,4,1.41002852426,1.0,0.38,0.0,9.0,10.0,2,10.0
0.0,1,2.42414922569,1.0,0.13,1.0,8.0,9.0,1,10.0
1.5,2,1.60596024902,2.0,1.0,1.0,10.0,10.0,2,10.0
1.0,4,1.952915178,2.0,4.09,2.0,9.0,10.0,2,10.0
1.0,2,1.15908901785,2.0,4.87,0.0,10.0,10.0,1,10.0
1.0,2,2.08586751746,1.0,0.66,0.0,8.0,10.0,1,10.0
1.0,4,1.63358989345,4.0,1.0,2.0,10.0,10.0,1,10.0
1.0,3,2.10211992669,3.0,0.52,2.0,10.0,10.0,0,10.0
1.0,2,3.32855298327,3.0,1.5,0.0,10.0,10.0,2,10.0
1.0,4,1.96282975399,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.88410673566,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,5,0.464784578739,3.0,1.59,1.0,9.0,10.0,2,10.0
1.0,2,2.71314050734,1.0,1.2,2.0,9.0,10.0,1,10.0
1.0,4,1.8827645138,2.0,0.53,2.0,8.0,9.0,2,9.0
1.0,3,1.69227322053,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,2.90118120307,2.0,3.23,1.0,10.0,10.0,1,10.0
1.0,2,2.79611723609,1.0,0.15,1.0,9.0,9.0,1,10.0
2.0,3,4.11451446362,1.0,1.63,1.0,7.0,9.0,2,9.0
1.0,3,1.10962815052,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.14856775747,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,2.01737193255,1.0,0.39,1.0,9.0,10.0,1,10.0
1.0,4,8.46389396045,2.0,3.42,1.0,10.0,10.0,2,10.0
1.5,5,6.774581935,2.0,0.0,2.0,0.0,0.0,3,0.0
1.0,2,1.08801621726,1.0,0.03,1.0,0.0,0.0,1,0.0
1.0,3,1.54907946984,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,1.68024976266,1.0,0.55,1.0,10.0,10.0,1,10.0
1.5,2,3.45078469621,1.0,1.12,1.0,10.0,10.0,1,10.0
1.0,2,0.285410330954,1.0,6.75,1.0,9.0,10.0,2,10.0
1.0,1,3.22300782407,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.21264552923,2.0,0.29,2.0,9.0,10.0,1,10.0
1.0,4,1.33935318429,5.0,1.74,2.0,9.0,10.0,2,10.0
1.0,2,1.29866348712,1.0,0.62,1.0,10.0,10.0,1,10.0
1.0,2,1.87484291778,1.0,0.65,1.0,9.0,10.0,1,10.0
1.0,4,1.50473979616,2.0,1.05,2.0,10.0,10.0,2,10.0
1.5,2,2.25622400291,1.0,1.03,1.0,7.0,10.0,1,10.0
1.0,2,2.08611796116,1.0,0.22,0.0,10.0,10.0,1,10.0
1.5,4,1.67913976596,4.0,1.05,2.0,10.0,10.0,2,10.0
1.5,4,2.81568834531,2.0,0.61,2.0,10.0,10.0,2,10.0
1.0,2,2.15417686443,1.0,1.12,1.0,9.0,10.0,2,10.0
1.0,2,1.25587738402,2.0,5.03,1.0,8.0,10.0,1,10.0
1.0,2,0.441069047508,1.0,1.91,1.0,10.0,10.0,1,10.0
1.0,4,1.32839560864,2.0,1.0,2.0,0.0,0.0,1,0.0
1.0,2,0.539122937444,1.0,1.24,1.0,9.0,9.0,1,9.0
1.0,4,2.53838359667,2.0,0.64,2.0,10.0,10.0,1,10.0
1.0,5,3.10325887011,2.0,0.09,2.0,10.0,10.0,1,10.0
1.5,2,0.264359141234,1.0,1.74,1.0,9.0,10.0,1,10.0
1.0,2,2.67079696971,1.0,2.63,1.0,9.0,10.0,1,10.0
2.5,4,4.25775722348,2.0,1.05,1.0,9.0,9.0,1,10.0
1.0,2,7.34697716287,1.0,7.24,1.0,9.0,10.0,1,10.0
1.0,4,2.72169670006,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,4,2.82167483218,2.0,1.1,2.0,10.0,10.0,2,10.0
1.0,3,1.51974689076,2.0,4.02,2.0,10.0,10.0,1,10.0
1.0,3,1.82031750455,2.0,0.74,2.0,10.0,9.0,2,9.0
1.0,2,1.97169936289,1.0,0.21,1.0,10.0,10.0,2,10.0
1.0,5,3.98671294258,5.0,0.43,2.0,10.0,10.0,4,10.0
1.0,2,9.29054997209,1.0,1.01,1.0,10.0,9.0,2,10.0
1.0,2,2.53110244761,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.08134952603,3.0,0.21,2.0,8.0,10.0,1,9.0
1.0,2,1.95111349853,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.05914483343,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,3.94874687978,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,1.98900740941,6.0,0.25,3.0,10.0,10.0,1,10.0
1.0,1,3.35979406756,1.0,0.57,1.0,0.0,0.0,1,0.0
1.0,4,0.295985514286,4.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,4.25274563865,2.0,0.9,2.0,10.0,10.0,2,10.0
1.0,4,1.52325586873,3.0,2.0,1.0,7.0,9.0,2,9.0
1.0,2,2.91111373832,1.0,1.05,1.0,9.0,9.0,2,9.0
1.0,2,2.59702186689,1.0,0.49,1.0,10.0,10.0,1,10.0
1.0,1,3.88685361802,1.0,1.41,0.0,9.0,9.0,1,10.0
1.0,2,2.89591917843,1.0,2.3,1.0,10.0,10.0,1,10.0
1.0,3,2.76016843784,1.0,1.17,1.0,9.0,9.0,1,10.0
1.0,4,6.26668721388,3.0,0.62,2.0,8.0,10.0,3,7.0
1.0,2,2.00218471899,1.0,0.82,1.0,9.0,9.0,1,10.0
1.0,3,2.98995212663,2.0,2.86,2.0,10.0,10.0,2,10.0
1.0,4,3.11495518794,2.0,0.13,1.0,10.0,10.0,1,10.0
1.0,2,3.01125716725,2.0,0.14,1.0,0.0,0.0,1,0.0
1.0,2,2.2397829883,1.0,0.57,1.0,10.0,9.0,1,10.0
1.0,3,2.55497225774,2.0,2.76,1.0,10.0,10.0,2,10.0
1.0,2,3.2084767615,2.0,0.0,1.0,0.0,0.0,0,0.0
1.0,4,5.24098221196,2.0,0.46,2.0,10.0,10.0,1,10.0
1.0,2,4.07470489032,1.0,3.16,1.0,9.0,10.0,0,10.0
1.5,3,2.15497213566,2.0,0.34,2.0,6.0,8.0,1,10.0
1.0,4,2.65933182436,3.0,0.16,2.0,10.0,10.0,1,10.0
1.0,2,2.39025643422,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.27678865792,1.0,0.21,1.0,8.0,10.0,1,9.0
1.0,1,2.61494509911,1.0,0.31,1.0,9.0,9.0,1,9.0
1.0,2,0.43463379004,1.0,0.62,1.0,9.0,9.0,1,10.0
1.0,2,2.75997833072,1.0,0.82,1.0,10.0,10.0,1,10.0
1.5,3,2.59055877454,2.0,0.89,1.0,10.0,10.0,1,10.0
1.0,4,0.373583473692,2.0,1.7,1.0,8.0,9.0,2,9.0
1.0,6,2.44925846855,6.0,0.0,1.0,0.0,0.0,2,0.0
1.5,3,3.27091633536,1.0,1.03,1.0,10.0,10.0,2,10.0
1.0,6,1.02904656474,3.0,3.95,1.0,10.0,10.0,2,10.0
1.0,2,1.27379140726,1.0,0.83,1.0,10.0,10.0,1,10.0
1.0,2,3.12164750503,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.87693481787,1.0,3.75,1.0,10.0,10.0,1,10.0
1.0,1,2.75614127533,1.0,0.09,1.0,10.0,10.0,1,10.0
1.0,4,2.06774435148,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,2,4.38462755598,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,1.20447177786,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.88126846081,2.0,0.08,1.0,10.0,10.0,1,10.0
1.0,4,3.92090853682,4.0,1.0,2.0,10.0,10.0,1,10.0
1.0,2,2.228680908,1.0,1.43,1.0,9.0,9.0,2,10.0
1.0,2,1.87610664968,1.0,0.79,1.0,8.0,8.0,1,9.0
1.0,2,2.93943451764,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,1.52465976538,2.0,1.07,2.0,10.0,9.0,2,9.0
1.0,3,1.74101969336,1.0,1.94,1.0,10.0,10.0,2,10.0
1.0,1,5.43811927988,1.0,1.48,1.0,9.0,9.0,1,9.0
2.0,6,3.14542047193,5.0,0.0,4.0,0.0,0.0,4,0.0
1.0,2,0.746779761972,1.0,3.1,1.0,10.0,10.0,1,10.0
1.0,2,2.54860725593,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.10193108782,1.0,1.91,0.0,9.0,10.0,1,10.0
1.0,2,1.737687824,1.0,0.41,1.0,9.0,10.0,2,10.0
1.0,2,0.606748904787,1.0,2.48,0.0,9.0,10.0,2,10.0
1.0,2,2.35378230943,1.0,0.46,1.0,10.0,10.0,0,10.0
1.0,3,2.49651072401,2.0,5.18,1.0,9.0,10.0,1,10.0
1.0,2,0.0998522320728,1.0,4.8,1.0,9.0,10.0,0,10.0
1.5,4,3.02960764348,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,2,3.31211208483,1.0,3.73,0.0,10.0,9.0,1,9.0
1.0,3,1.70408690219,2.0,0.42,2.0,10.0,9.0,3,10.0
1.0,2,1.65316478015,1.0,1.0,1.0,4.0,10.0,1,10.0
1.5,4,1.56109574954,2.0,1.8,2.0,7.0,10.0,4,10.0
1.0,2,4.19948867381,1.0,3.19,0.0,10.0,9.0,1,9.0
1.0,3,0.641805167724,2.0,0.52,1.0,10.0,10.0,2,10.0
1.0,2,3.19606387136,2.0,1.46,1.0,4.0,10.0,1,10.0
1.0,3,0.511546794154,2.0,2.14,1.0,10.0,10.0,2,10.0
1.0,4,7.61568851365,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,2.59630977133,2.0,2.0,1.0,10.0,10.0,2,10.0
1.0,3,6.94213026526,1.0,11.5,1.0,9.0,9.0,2,9.0
1.5,2,2.61275365355,1.0,0.19,1.0,10.0,9.0,0,9.0
1.0,2,2.28836831513,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.73836677258,2.0,0.82,2.0,10.0,10.0,2,10.0
1.0,2,7.7177998154,1.0,0.0,1.0,0.0,0.0,0,0.0
1.5,6,3.44695140207,2.0,1.8,1.0,7.0,8.0,2,8.0
1.0,2,3.25283588606,1.0,1.21,1.0,9.0,9.0,1,10.0
1.0,2,3.75682320139,1.0,1.15,1.0,10.0,10.0,0,10.0
1.0,2,2.14284478849,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.99925344964,1.0,0.22,1.0,9.0,10.0,1,10.0
1.0,2,3.51023723032,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.26912390955,1.0,4.79,1.0,10.0,10.0,1,10.0
1.5,4,2.68608052781,5.0,0.98,2.0,10.0,10.0,4,10.0
0.5,4,2.06478016382,2.0,2.3,1.0,9.0,10.0,2,10.0
1.0,3,2.87797837203,2.0,3.12,1.0,7.0,9.0,1,9.0
1.0,4,3.29940563341,2.0,1.8,0.0,10.0,10.0,4,10.0
1.0,4,0.807468206651,2.0,0.33,2.0,10.0,9.0,1,9.0
1.5,2,2.51845936751,1.0,4.29,1.0,10.0,10.0,1,10.0
1.0,2,1.33768821617,1.0,0.69,1.0,10.0,10.0,1,10.0
1.0,3,1.901624314,2.0,2.39,1.0,9.0,9.0,1,10.0
1.5,5,3.32762790963,4.0,0.11,4.0,10.0,10.0,4,10.0
1.0,2,2.7973536404,1.0,0.48,1.0,8.0,10.0,1,9.0
1.0,2,1.11850073186,1.0,0.57,1.0,10.0,10.0,1,10.0
1.0,2,3.52878686079,1.0,2.41,1.0,10.0,9.0,1,10.0
1.0,2,1.82449576982,1.0,1.0,1.0,8.0,8.0,1,10.0
1.5,6,4.19283125978,5.0,0.65,3.0,8.0,9.0,2,10.0
1.0,4,3.11594489163,2.0,0.43,2.0,10.0,10.0,3,10.0
1.0,2,2.89355126892,1.0,0.49,1.0,9.0,10.0,1,10.0
1.0,4,5.04918935306,2.0,0.16,1.0,6.0,10.0,1,10.0
1.0,6,3.52160651816,4.0,1.18,1.0,10.0,10.0,2,10.0
1.0,2,1.96017128862,1.0,0.5,0.0,9.0,9.0,1,9.0
1.0,2,0.632095784517,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,2.45980547296,1.0,0.2,1.0,10.0,9.0,1,9.0
0.0,3,1.86011343798,1.0,5.22,1.0,9.0,10.0,3,10.0
1.0,2,2.10769615517,1.0,0.49,0.0,10.0,10.0,1,10.0
1.0,2,3.12469596822,1.0,2.07,1.0,10.0,10.0,1,10.0
1.0,2,1.2959170485,1.0,0.22,1.0,10.0,10.0,1,10.0
2.0,2,4.98316133019,1.0,2.16,1.0,9.0,10.0,1,10.0
1.0,4,2.96814144578,2.0,0.17,2.0,10.0,10.0,1,10.0
1.0,2,1.74902440186,1.0,1.91,1.0,10.0,10.0,1,10.0
1.0,3,2.0184790515,2.0,1.79,2.0,9.0,9.0,3,10.0
1.0,2,3.2221416466,1.0,3.29,1.0,9.0,10.0,1,10.0
1.0,4,3.93401668709,2.0,1.22,1.0,9.0,10.0,2,9.0
1.0,2,2.71928785137,1.0,0.46,1.0,8.0,10.0,1,10.0
1.0,3,1.76722362531,2.0,1.2,1.0,8.0,9.0,1,10.0
1.0,4,0.910582917636,3.0,0.44,1.0,9.0,10.0,4,10.0
1.5,6,3.23220480611,4.0,0.11,3.0,10.0,10.0,3,10.0
1.0,2,1.64411553529,2.0,0.19,1.0,10.0,10.0,1,10.0
0.0,4,7.58389268032,4.0,0.16,1.0,10.0,10.0,2,10.0
1.0,2,0.489974599103,1.0,1.42,1.0,9.0,6.0,1,6.0
0.5,4,0.314167474263,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,2.82251114013,2.0,0.66,2.0,10.0,10.0,2,10.0
1.0,2,1.89249985688,1.0,0.86,1.0,10.0,10.0,1,10.0
1.0,2,3.34792482577,1.0,4.21,1.0,9.0,10.0,1,10.0
1.0,2,0.222437795502,2.0,3.85,1.0,9.0,10.0,1,10.0
1.0,2,2.15216930071,1.0,1.41,1.0,9.0,9.0,1,9.0
1.0,2,1.89496130307,1.0,1.31,1.0,10.0,10.0,2,10.0
1.0,3,3.58600324255,2.0,0.26,2.0,4.0,8.0,2,6.0
1.0,2,2.26892748517,1.0,0.93,1.0,10.0,10.0,1,10.0
1.0,3,0.429262132751,2.0,2.62,0.0,9.0,10.0,2,10.0
1.0,2,1.57338973639,1.0,0.53,1.0,10.0,10.0,1,10.0
1.0,2,0.65887916194,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.19692200253,1.0,0.0,1.0,0.0,0.0,0,0.0
1.0,5,3.83759956644,4.0,0.44,3.0,10.0,10.0,1,10.0
1.0,4,1.38639820386,4.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,0.324982410198,2.0,0.61,0.0,7.0,8.0,2,9.0
1.0,2,3.9091195307,1.0,0.14,1.0,10.0,10.0,1,10.0
1.0,2,3.78691626674,1.0,0.0,1.0,0.0,0.0,1,0.0
2.0,5,0.93908700705,2.0,1.0,2.0,0.0,0.0,2,0.0
1.0,2,6.75894783034,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.05011001293,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,4.81428865331,1.0,0.18,1.0,10.0,10.0,1,10.0
1.0,2,0.284785071592,1.0,0.74,1.0,10.0,10.0,1,10.0
1.0,2,3.31531526161,1.0,0.38,0.0,10.0,10.0,1,9.0
1.0,2,1.85668893041,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.58550822111,1.0,4.14,1.0,10.0,10.0,1,10.0
1.0,2,2.77425266266,1.0,1.57,1.0,10.0,10.0,2,10.0
1.0,4,2.23168462025,2.0,0.66,2.0,10.0,9.0,2,9.0
1.0,4,2.84583073605,3.0,0.73,2.0,9.0,10.0,2,10.0
1.0,1,1.95132681322,1.0,0.53,1.0,10.0,10.0,1,9.0
1.0,2,2.7302831972,1.0,0.25,1.0,6.0,8.0,1,8.0
1.0,3,2.74664248971,2.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,3.04240449769,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,1.44936914765,1.0,3.49,1.0,10.0,10.0,1,10.0
1.0,2,2.33579242548,1.0,0.87,0.0,10.0,10.0,2,10.0
1.0,2,2.67156160142,1.0,0.42,1.0,10.0,10.0,2,10.0
1.0,4,1.42403930581,2.0,0.22,2.0,10.0,9.0,4,9.0
1.0,3,3.04222307462,2.0,3.55,0.0,9.0,10.0,1,10.0
1.0,2,1.76395684222,1.0,0.52,0.0,10.0,10.0,1,10.0
1.0,4,2.00383280185,2.0,1.14,2.0,7.0,9.0,4,10.0
2.0,2,2.0544422422,1.0,0.17,1.0,10.0,8.0,1,10.0
1.0,4,2.50400107363,2.0,1.56,1.0,8.0,9.0,2,10.0
2.0,5,2.00162732009,5.0,1.19,4.0,9.0,10.0,4,10.0
1.0,1,3.52162710618,1.0,2.7,1.0,9.0,10.0,1,9.0
1.0,4,3.32033761993,2.0,0.0,2.0,0.0,0.0,1,0.0
1.5,4,1.15197559154,4.0,3.0,2.0,10.0,9.0,1,10.0
1.0,4,2.00351698664,2.0,0.74,1.0,8.0,10.0,3,10.0
1.0,4,3.71918353768,4.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.532090495,1.0,0.55,1.0,10.0,9.0,0,8.0
1.5,5,3.66026220324,5.0,0.17,3.0,10.0,10.0,4,10.0
1.0,2,1.77931833685,1.0,0.36,1.0,10.0,8.0,1,9.0
2.0,2,2.79657364949,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,3.16168200736,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,2.68881817961,2.0,1.14,1.0,10.0,9.0,2,10.0
1.0,2,3.72491764184,1.0,0.38,1.0,9.0,10.0,1,9.0
1.0,2,3.6820652298,1.0,0.75,1.0,10.0,10.0,1,10.0
1.5,3,3.1723367005,2.0,0.38,2.0,10.0,10.0,1,10.0
1.0,2,1.90213343986,1.0,0.3,1.0,10.0,10.0,0,10.0
1.0,2,2.55236599385,1.0,0.53,1.0,10.0,10.0,1,9.0
1.0,2,1.47101096006,1.0,0.16,1.0,10.0,10.0,1,10.0
1.0,3,4.07142589855,2.0,4.0,1.0,10.0,10.0,1,10.0
1.0,4,3.79297586045,2.0,1.0,2.0,10.0,10.0,3,10.0
1.0,3,2.71646091812,2.0,0.71,1.0,10.0,10.0,2,10.0
1.0,4,2.59661108416,2.0,1.15,2.0,9.0,10.0,2,10.0
1.5,4,0.894478883705,2.0,0.76,1.0,9.0,10.0,2,10.0
1.0,3,2.62817975125,1.0,1.98,1.0,10.0,10.0,2,10.0
1.0,2,2.91303977195,1.0,2.27,1.0,10.0,10.0,1,10.0
1.0,2,1.86956424708,1.0,0.48,1.0,9.0,10.0,1,10.0
1.0,4,9.93323139525,3.0,5.0,2.0,9.0,9.0,1,10.0
1.5,2,3.33610638792,1.0,1.14,1.0,10.0,10.0,1,10.0
1.0,2,7.96871840781,1.0,4.51,1.0,9.0,10.0,1,10.0
1.0,2,1.31256129269,1.0,0.78,1.0,10.0,10.0,2,10.0
1.0,2,3.32506416546,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,1.67136909263,3.0,0.9,1.0,9.0,9.0,2,9.0
1.0,2,3.60371961782,2.0,0.32,1.0,9.0,10.0,1,10.0
1.5,4,4.84466565082,2.0,2.0,2.0,10.0,10.0,1,10.0
1.0,3,2.23034906624,2.0,6.0,2.0,10.0,10.0,1,10.0
1.0,2,1.22532448356,1.0,0.41,1.0,10.0,10.0,1,10.0
1.0,2,1.64542074082,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,2.41943246078,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,4,1.09836609425,4.0,1.98,1.0,9.0,10.0,2,10.0
1.5,2,1.92114982591,1.0,0.04,2.0,10.0,10.0,2,10.0
1.0,2,1.51563503055,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,1,0.78286763767,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.58005039258,2.0,4.0,2.0,9.0,10.0,1,10.0
1.5,2,1.54751313661,1.0,1.54,1.0,10.0,10.0,2,10.0
1.5,5,2.84276825466,3.0,0.62,1.0,7.0,9.0,2,9.0
1.0,2,1.83798647379,1.0,0.24,1.0,9.0,10.0,2,10.0
1.0,2,3.64699583743,1.0,0.11,1.0,10.0,10.0,1,10.0
1.0,2,1.99676897573,1.0,1.01,1.0,9.0,9.0,1,10.0
1.0,2,3.25255536366,1.0,1.68,1.0,10.0,10.0,1,10.0
1.0,2,0.766129657159,2.0,2.82,1.0,10.0,10.0,1,10.0
1.0,2,1.40407287633,1.0,0.6,1.0,10.0,10.0,1,10.0
1.0,2,0.644364322776,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,2.10651612342,1.0,4.46,1.0,10.0,10.0,1,10.0
1.0,4,1.96759495654,2.0,2.0,2.0,9.0,10.0,3,10.0
1.0,2,2.72757059278,1.0,1.12,1.0,9.0,10.0,1,9.0
1.0,4,1.13765994533,2.0,0.18,2.0,8.0,9.0,4,10.0
1.0,2,1.88508233234,1.0,1.0,0.0,10.0,10.0,1,10.0
1.0,4,3.01632280474,2.0,0.38,2.0,8.0,8.0,1,10.0
1.0,4,1.56793182802,2.0,2.81,2.0,10.0,10.0,1,10.0
1.0,4,2.87200191015,2.0,2.27,1.0,9.0,9.0,1,10.0
