bathrooms,accommodates,distance_to_dam,beds,reviews_per_month,bedrooms,review_scores_cleanliness,review_scores_checkin,guests_included,review_scores_communication
1.0,2,0.841221443165,1.0,2.0,1.0,9.0,10.0,1,10.0
1.0,2,0.695995625865,1.0,0.26,1.0,10.0,10.0,2,10.0
1.5,4,3.0646766738,2.0,3.09,1.0,6.0,8.0,2,7.0
1.0,4,2.58084396886,1.0,0.0,3.0,0.0,0.0,1,0.0
1.0,4,3.25081955495,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,4,2.96931044603,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,1.91580462913,1.0,1.45,1.0,10.0,10.0,1,10.0
1.0,2,4.49811572253,1.0,0.28,1.0,9.0,9.0,1,10.0
1.0,4,2.5984298035,3.0,1.0,2.0,10.0,4.0,1,8.0
1.0,2,2.94478505838,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.70715516279,1.0,0.22,1.0,10.0,8.0,1,10.0
1.5,4,1.95233404712,4.0,1.06,2.0,10.0,10.0,2,10.0
1.0,2,3.80601452955,1.0,0.23,1.0,10.0,10.0,2,10.0
1.0,4,0.487518586974,2.0,0.85,1.0,10.0,10.0,2,10.0
1.0,2,3.16118747019,2.0,0.81,1.0,9.0,9.0,1,10.0
1.5,4,2.41509046832,2.0,1.0,3.0,10.0,10.0,1,10.0
1.0,4,2.0606932595,2.0,5.71,1.0,9.0,9.0,2,10.0
1.0,2,1.54102797827,1.0,3.1,1.0,10.0,9.0,2,9.0
1.0,3,3.03618072891,3.0,0.0,3.0,0.0,0.0,2,0.0
1.0,6,1.96772995207,6.0,2.27,2.0,9.0,9.0,4,10.0
1.0,3,1.68137422752,1.0,1.32,1.0,9.0,10.0,1,10.0
1.0,2,2.10785703971,1.0,0.58,0.0,10.0,10.0,1,10.0
1.0,4,3.3496646486,4.0,0.71,1.0,10.0,10.0,2,10.0
1.0,3,4.02469088269,2.0,0.99,2.0,9.0,10.0,2,10.0
1.0,2,2.86566414056,1.0,2.53,1.0,8.0,9.0,2,10.0
1.0,2,1.47996444664,3.0,0.15,2.0,10.0,10.0,1,10.0
1.0,2,1.97447725262,1.0,0.3,2.0,10.0,10.0,1,10.0
1.0,2,4.19716525822,1.0,2.88,1.0,9.0,9.0,2,9.0
1.0,4,1.8734150029,4.0,0.42,2.0,10.0,10.0,4,10.0
1.0,2,2.4002016209,1.0,0.6,1.0,6.0,10.0,1,10.0
1.0,2,1.39621920735,1.0,0.52,1.0,10.0,10.0,1,10.0
1.0,2,2.71187112226,1.0,0.4,1.0,10.0,10.0,1,9.0
1.0,4,2.18612651011,2.0,1.67,2.0,10.0,10.0,2,10.0
1.0,2,0.920063612013,1.0,3.34,1.0,9.0,9.0,1,9.0
1.0,2,0.526647162438,1.0,0.71,1.0,10.0,10.0,4,10.0
1.0,2,1.43003113492,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.13686653205,1.0,1.0,1.0,8.0,10.0,1,10.0
1.0,2,3.5676560229,1.0,0.23,0.0,10.0,9.0,2,9.0
1.0,2,10.3510961621,1.0,2.92,1.0,9.0,10.0,1,10.0
1.0,2,2.73186434263,1.0,0.86,1.0,9.0,10.0,1,10.0
1.0,6,4.16178360143,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,2.15668382998,2.0,0.78,2.0,10.0,10.0,1,10.0
1.0,1,1.9085978181,1.0,0.47,1.0,6.0,10.0,1,10.0
1.0,2,3.5380645527,1.0,1.11,1.0,10.0,10.0,1,10.0
1.0,2,2.9137150076,1.0,1.76,1.0,10.0,10.0,1,9.0
1.0,3,2.16378466397,3.0,0.06,1.0,8.0,8.0,1,10.0
1.0,2,3.12064308258,1.0,1.23,1.0,9.0,10.0,0,10.0
1.0,2,2.71689865432,1.0,0.91,1.0,10.0,10.0,1,10.0
1.0,2,3.74744594876,1.0,0.57,1.0,10.0,10.0,1,9.0
1.0,2,1.49768889055,1.0,0.28,1.0,8.0,10.0,1,10.0
1.5,4,2.67697110483,2.0,0.25,2.0,9.0,9.0,1,10.0
1.0,2,3.22254766255,1.0,1.06,1.0,7.0,9.0,1,9.0
1.0,2,2.75213492198,1.0,0.77,1.0,9.0,9.0,0,10.0
1.0,2,2.4372408697,2.0,1.55,0.0,10.0,10.0,1,10.0
1.0,2,1.45231289862,1.0,2.11,1.0,9.0,10.0,1,10.0
1.0,2,1.42745972068,1.0,0.29,1.0,10.0,10.0,1,9.0
1.0,2,2.31093657439,1.0,0.48,1.0,9.0,9.0,0,10.0
1.0,2,1.92759421149,1.0,0.68,1.0,10.0,10.0,2,10.0
1.0,2,3.36758978806,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.31793455538,1.0,0.39,1.0,10.0,10.0,1,10.0
1.0,1,4.26367247351,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,3.45063724722,1.0,1.05,1.0,10.0,10.0,0,10.0
1.0,2,1.57470759834,2.0,3.69,1.0,9.0,10.0,2,10.0
1.0,2,3.19694967061,1.0,2.76,1.0,10.0,10.0,1,10.0
1.0,3,10.2628181298,2.0,3.6,2.0,10.0,10.0,1,10.0
1.5,5,5.15110971874,3.0,1.94,3.0,10.0,10.0,1,10.0
1.0,2,2.26160379883,2.0,4.43,1.0,8.0,9.0,1,10.0
1.0,2,3.4969158883,1.0,0.63,1.0,9.0,7.0,1,10.0
1.0,2,2.78766720071,1.0,2.64,1.0,10.0,10.0,1,10.0
1.0,2,1.95166134785,1.0,1.0,0.0,10.0,8.0,1,8.0
3.0,4,2.24740833783,4.0,0.0,4.0,0.0,0.0,1,0.0
1.0,3,2.67814932525,2.0,1.42,1.0,10.0,10.0,1,9.0
1.0,4,1.8296317166,2.0,1.64,2.0,9.0,9.0,2,9.0
1.0,2,1.76325917073,1.0,0.63,0.0,10.0,9.0,1,9.0
1.0,2,2.92067512541,1.0,1.27,0.0,9.0,9.0,2,9.0
1.0,2,0.300951116271,1.0,0.51,1.0,10.0,10.0,1,10.0
1.0,2,3.33664860621,1.0,0.06,0.0,8.0,10.0,1,10.0
1.0,4,3.24853928685,2.0,0.98,2.0,10.0,10.0,4,10.0
1.0,3,1.98322132264,2.0,0.16,2.0,10.0,10.0,2,10.0
1.5,4,0.49625914699,2.0,2.94,1.0,9.0,10.0,2,10.0
1.0,2,2.42191787654,1.0,0.35,1.0,8.0,9.0,2,10.0
1.0,2,1.60231866423,1.0,0.35,1.0,4.0,6.0,1,10.0
1.0,4,3.99315520769,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,1.30884802019,1.0,0.86,1.0,9.0,10.0,1,10.0
1.0,2,1.7513279665,1.0,0.11,1.0,9.0,10.0,2,10.0
1.0,2,0.539692793297,1.0,0.65,1.0,10.0,10.0,1,10.0
1.0,2,2.76551994297,1.0,0.67,1.0,10.0,10.0,1,9.0
1.0,2,1.88186839811,1.0,2.49,1.0,9.0,10.0,1,10.0
1.5,4,1.68518657094,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,4,3.86448491355,3.0,0.97,2.0,8.0,9.0,1,10.0
1.0,2,2.625752359,1.0,0.94,1.0,10.0,9.0,1,9.0
1.0,2,2.10800014079,1.0,1.22,1.0,10.0,9.0,1,10.0
1.0,2,1.34963862177,1.0,3.91,0.0,9.0,10.0,1,10.0
1.0,2,3.47249225935,1.0,0.33,1.0,10.0,10.0,1,10.0
1.0,2,1.62797920194,1.0,4.59,1.0,10.0,10.0,2,10.0
1.5,2,3.36926909042,2.0,1.83,1.0,10.0,10.0,1,10.0
1.0,3,1.16548602559,3.0,0.88,2.0,9.0,10.0,1,10.0
1.0,4,2.50587156427,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,2.46000280009,1.0,0.95,1.0,10.0,10.0,1,10.0
1.0,2,2.58965615676,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.95736581952,1.0,1.17,1.0,9.0,10.0,1,10.0
1.0,2,8.99036457603,2.0,5.21,2.0,8.0,9.0,2,9.0
1.0,3,3.7523757057,2.0,1.81,2.0,10.0,10.0,1,10.0
1.0,2,1.23073525807,1.0,0.87,1.0,9.0,10.0,1,10.0
1.0,4,2.73920083639,3.0,0.0,2.0,0.0,0.0,4,0.0
1.0,5,3.69609860067,2.0,1.94,2.0,10.0,10.0,2,10.0
1.0,1,2.81363402842,1.0,6.21,1.0,10.0,10.0,0,10.0
1.0,2,1.7153303002,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.7345026189,2.0,4.48,1.0,9.0,9.0,2,9.0
1.0,2,0.760851049927,1.0,1.7,1.0,7.0,9.0,1,9.0
1.0,4,7.99347081815,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,2.29570571285,1.0,1.76,1.0,8.0,10.0,1,10.0
1.0,2,4.09317195068,1.0,2.79,1.0,10.0,10.0,1,10.0
1.0,2,3.287823304,2.0,2.08,2.0,10.0,10.0,2,10.0
1.0,2,2.04218600336,2.0,0.33,2.0,10.0,10.0,2,10.0
1.0,2,0.453098911897,1.0,2.43,1.0,9.0,10.0,1,10.0
1.0,2,2.66472095038,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.85747181554,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,0.587803195125,1.0,0.04,0.0,10.0,10.0,2,10.0
2.5,3,3.5737684852,2.0,0.61,2.0,10.0,10.0,1,10.0
1.0,2,1.75693891296,1.0,1.01,1.0,10.0,10.0,1,10.0
1.0,2,0.801578846913,1.0,1.22,1.0,9.0,9.0,1,9.0
1.0,2,1.33499081788,1.0,0.31,1.0,7.0,10.0,1,10.0
1.0,4,1.96913352047,4.0,5.84,1.0,10.0,10.0,2,10.0
1.0,4,2.48866805564,3.0,0.06,2.0,10.0,10.0,2,10.0
1.0,2,3.81978589753,1.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,2.15812737295,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,1.2884920134,1.0,0.44,0.0,10.0,10.0,1,10.0
1.5,4,3.10575350394,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,0.889925542513,1.0,1.0,0.0,10.0,10.0,1,10.0
1.0,4,2.93066142502,3.0,0.59,3.0,10.0,10.0,2,10.0
1.5,5,4.7494270399,5.0,0.48,3.0,9.0,9.0,5,10.0
1.0,2,1.23864360168,1.0,2.65,1.0,7.0,9.0,2,7.0
1.0,2,2.87258265885,1.0,0.07,1.0,10.0,10.0,2,10.0
1.0,4,3.82569823081,2.0,0.96,2.0,10.0,10.0,4,10.0
1.0,2,3.22141404694,1.0,0.8,1.0,10.0,10.0,1,10.0
1.0,2,0.415818671331,1.0,0.22,0.0,8.0,9.0,1,10.0
1.0,4,4.31967780264,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,2.33727940781,2.0,0.19,2.0,10.0,10.0,2,10.0
1.5,4,2.968293772,4.0,1.0,1.0,4.0,2.0,1,2.0
1.5,2,2.60818378837,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,5,3.08840484724,3.0,0.66,2.0,8.0,8.0,2,9.0
1.0,2,2.17389912751,1.0,0.29,1.0,10.0,10.0,1,10.0
1.0,4,1.59543389581,2.0,0.31,2.0,10.0,10.0,1,10.0
0.0,2,2.2849874774,1.0,0.32,1.0,9.0,9.0,2,9.0
1.5,2,0.502929303955,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.35040736203,2.0,2.0,1.0,10.0,10.0,2,10.0
1.0,2,1.92380149191,1.0,1.22,1.0,10.0,10.0,1,10.0
1.0,2,2.4268407504,2.0,1.0,0.0,10.0,10.0,1,10.0
1.0,2,2.87094022689,1.0,0.08,1.0,10.0,9.0,1,9.0
1.0,2,4.80466361173,1.0,1.05,1.0,10.0,10.0,1,10.0
1.0,2,2.09121850269,1.0,1.44,1.0,10.0,10.0,2,10.0
1.0,2,0.288162395683,1.0,2.48,1.0,10.0,10.0,1,10.0
1.0,2,2.30507398125,1.0,1.45,1.0,9.0,10.0,1,10.0
1.0,2,0.420014164475,2.0,0.33,0.0,10.0,9.0,2,10.0
1.0,2,1.77046413037,1.0,0.97,0.0,9.0,10.0,1,10.0
1.0,2,2.93618514405,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.65968855075,1.0,0.32,1.0,10.0,10.0,1,8.0
1.0,4,4.1066860051,2.0,0.35,2.0,10.0,10.0,1,10.0
1.0,2,1.79213536328,1.0,1.14,1.0,9.0,10.0,1,10.0
1.0,2,3.94761175701,1.0,5.08,1.0,10.0,10.0,1,10.0
1.0,2,0.729709466168,1.0,0.12,1.0,10.0,9.0,1,10.0
1.0,2,2.42099107408,1.0,0.29,1.0,10.0,10.0,2,10.0
1.0,4,2.68294951493,2.0,0.0,1.0,0.0,0.0,2,0.0
1.5,4,1.80069521995,4.0,0.08,3.0,8.0,8.0,2,8.0
1.0,4,2.09223113589,2.0,1.6,2.0,9.0,10.0,2,10.0
1.0,3,3.135589522,3.0,2.75,1.0,10.0,9.0,2,9.0
1.0,2,2.81543428064,1.0,2.38,0.0,10.0,10.0,1,10.0
1.0,5,2.47449832255,2.0,0.8,2.0,9.0,9.0,1,9.0
1.0,2,2.42158646838,1.0,3.7,1.0,9.0,10.0,1,10.0
1.0,3,1.30598338401,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,1,2.99291736301,1.0,5.07,1.0,9.0,9.0,1,9.0
1.0,2,2.8415607377,1.0,2.1,1.0,9.0,10.0,1,10.0
1.0,2,1.85007256078,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.69404354935,1.0,1.29,1.0,10.0,10.0,2,10.0
1.0,2,1.22846223065,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,1.87449823549,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.77075297315,1.0,1.22,1.0,10.0,10.0,1,10.0
1.0,2,0.474179856244,1.0,6.91,1.0,8.0,9.0,1,9.0
1.0,1,4.30925758101,1.0,0.0,1.0,0.0,0.0,1,0.0
0.5,3,0.906396568473,3.0,0.64,1.0,9.0,10.0,3,9.0
1.0,2,1.33559472299,1.0,0.64,1.0,8.0,10.0,1,10.0
1.0,5,2.80195730829,3.0,0.89,2.0,8.0,9.0,2,10.0
1.5,2,2.20700596571,1.0,2.37,2.0,10.0,9.0,1,10.0
1.5,4,3.60350259665,6.0,0.3,3.0,10.0,10.0,4,10.0
1.0,4,1.50162234976,2.0,0.21,2.0,9.0,10.0,1,10.0
1.0,3,1.32473930502,1.0,3.54,1.0,10.0,10.0,2,10.0
1.0,2,2.43141457902,1.0,0.16,1.0,10.0,10.0,1,10.0
1.5,4,1.96888894937,2.0,0.0,2.0,0.0,0.0,2,0.0
2.5,4,2.39574938622,3.0,0.87,3.0,9.0,10.0,0,10.0
1.0,2,0.905236494253,1.0,3.65,0.0,10.0,9.0,3,10.0
1.0,2,1.69905691201,1.0,2.64,1.0,9.0,9.0,1,9.0
1.0,6,1.39191116989,4.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,1.16644943852,1.0,0.61,1.0,10.0,10.0,1,10.0
1.0,2,1.85757867328,1.0,0.65,1.0,9.0,10.0,1,10.0
1.0,4,2.43923980291,4.0,1.24,2.0,10.0,10.0,2,10.0
1.0,2,2.9793264991,1.0,0.32,1.0,10.0,10.0,2,10.0
1.0,2,2.1059485008,1.0,0.77,1.0,10.0,10.0,1,9.0
1.5,3,2.37784133181,2.0,1.24,1.0,10.0,10.0,2,10.0
1.0,4,2.52013223732,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,0.73083470449,2.0,0.33,1.0,9.0,10.0,0,10.0
1.0,2,1.31828284473,1.0,0.0,1.0,0.0,0.0,1,0.0
8.0,2,3.12437546,2.0,4.35,0.0,10.0,10.0,1,10.0
1.0,2,2.4284991706,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,2.65923509338,2.0,0.0,2.0,0.0,0.0,1,0.0
1.5,2,1.85072388925,1.0,2.67,1.0,9.0,9.0,2,10.0
1.0,4,0.820183579486,3.0,0.86,1.0,9.0,10.0,2,10.0
1.0,5,2.97611507082,3.0,0.35,3.0,10.0,10.0,1,10.0
1.0,2,0.231967784784,1.0,3.11,0.0,9.0,9.0,0,9.0
1.0,2,1.85102484696,1.0,1.87,1.0,9.0,10.0,2,10.0
1.0,2,2.99463697481,1.0,0.53,1.0,9.0,9.0,1,10.0
1.0,4,1.59874175888,2.0,1.6,2.0,10.0,9.0,2,9.0
1.0,4,3.7092465446,2.0,2.0,3.0,9.0,9.0,2,9.0
1.0,2,1.38202519347,1.0,2.58,1.0,10.0,10.0,2,10.0
1.0,3,0.296118429441,1.0,5.79,0.0,10.0,10.0,2,10.0
1.0,4,2.28885747974,2.0,1.51,1.0,9.0,10.0,2,10.0
1.0,2,4.43317472181,1.0,0.14,1.0,0.0,0.0,1,0.0
1.0,2,2.23704071114,2.0,0.11,1.0,9.0,10.0,2,10.0
1.0,2,7.82220264026,1.0,0.08,1.0,10.0,8.0,1,8.0
1.0,4,7.53561437977,3.0,0.0,3.0,0.0,0.0,1,0.0
1.0,2,1.68181786815,1.0,1.05,1.0,10.0,9.0,2,10.0
1.0,3,1.50164050138,2.0,4.56,1.0,10.0,10.0,2,10.0
1.0,4,1.75760654603,2.0,0.93,2.0,4.0,7.0,2,8.0
1.0,3,1.46149850217,2.0,0.22,4.0,9.0,10.0,1,10.0
1.0,3,2.96379749006,1.0,1.2,2.0,0.0,0.0,2,0.0
1.0,2,3.20826758369,1.0,1.13,1.0,10.0,10.0,4,10.0
1.0,2,2.21167625418,1.0,0.63,1.0,10.0,10.0,1,10.0
1.0,2,1.94670480618,2.0,3.0,1.0,7.0,10.0,2,10.0
1.0,2,3.4462341006,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,5,3.15629179043,1.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,1.65281793826,1.0,2.0,1.0,10.0,10.0,1,10.0
1.0,2,3.34425292364,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.14063879869,4.0,0.41,2.0,9.0,10.0,2,10.0
1.0,2,1.73334470073,1.0,1.28,1.0,9.0,9.0,2,9.0
1.0,2,0.666710784771,1.0,0.56,0.0,9.0,9.0,1,10.0
1.0,4,1.89470590038,4.0,0.23,2.0,10.0,10.0,1,10.0
1.0,2,1.7949364909,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.90315863764,2.0,0.33,2.0,9.0,9.0,1,10.0
1.0,4,7.50713318566,3.0,0.7,2.0,0.0,0.0,1,0.0
1.0,2,2.33533342707,1.0,0.79,1.0,10.0,10.0,1,10.0
1.0,5,2.65684244001,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,4.19373315252,1.0,2.45,0.0,10.0,10.0,1,10.0
1.0,4,2.51522112028,2.0,0.48,2.0,9.0,10.0,2,10.0
1.0,2,0.84073583916,1.0,3.14,0.0,9.0,8.0,2,8.0
1.0,1,3.09692758727,1.0,0.77,1.0,8.0,8.0,1,9.0
1.0,2,0.276654836315,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.6680396214,1.0,2.15,1.0,10.0,10.0,1,10.0
2.0,4,4.03323801341,2.0,0.0,2.0,0.0,0.0,2,0.0
1.5,3,2.13735609631,3.0,0.0,3.0,0.0,0.0,1,0.0
1.5,2,2.72070993802,1.0,0.18,1.0,10.0,10.0,1,10.0
1.0,2,1.28382095418,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,5.79201838816,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,4,2.93350819717,2.0,0.22,2.0,10.0,10.0,1,10.0
1.0,2,2.26361564087,1.0,0.6,1.0,9.0,10.0,2,10.0
1.0,2,2.52428752258,1.0,0.36,1.0,10.0,9.0,1,10.0
1.5,2,1.51108951628,1.0,3.27,1.0,9.0,10.0,1,10.0
1.0,2,1.58554025398,1.0,5.68,0.0,10.0,9.0,1,9.0
1.0,2,2.53041483397,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.28930180574,1.0,0.16,1.0,10.0,10.0,1,10.0
1.0,2,1.76879827112,1.0,1.13,1.0,9.0,10.0,1,10.0
2.0,2,0.46725943956,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.28277446146,1.0,1.62,1.0,8.0,10.0,1,10.0
1.0,4,1.59515815649,3.0,2.22,3.0,10.0,10.0,2,10.0
1.0,2,0.597537825152,2.0,1.53,1.0,8.0,10.0,2,10.0
1.0,2,1.71964695688,1.0,1.17,1.0,9.0,10.0,0,10.0
1.0,4,3.7751209379,2.0,0.45,2.0,10.0,10.0,2,10.0
1.0,4,0.668568437237,4.0,0.35,2.0,9.0,9.0,1,9.0
1.0,2,2.86550286503,1.0,0.16,1.0,8.0,6.0,1,8.0
1.0,2,2.81963888093,1.0,2.59,1.0,10.0,10.0,2,10.0
1.0,2,2.63219796578,1.0,1.47,1.0,10.0,10.0,1,10.0
1.0,2,3.93540692112,1.0,0.71,0.0,10.0,10.0,2,9.0
1.0,2,1.99458946671,1.0,0.91,0.0,10.0,10.0,2,10.0
1.0,4,3.77049497961,2.0,1.06,2.0,9.0,10.0,1,10.0
1.0,4,1.38520767815,2.0,3.44,1.0,10.0,9.0,1,10.0
1.0,2,1.57965898159,1.0,0.88,1.0,10.0,10.0,1,10.0
1.0,3,4.70138229129,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,2.29745196828,2.0,1.03,2.0,10.0,10.0,1,10.0
1.0,4,2.45611413428,2.0,0.34,2.0,10.0,7.0,2,7.0
1.5,2,1.32445246762,1.0,0.52,1.0,10.0,9.0,2,9.0
1.0,4,4.44382034869,3.0,0.94,3.0,10.0,10.0,2,9.0
1.0,4,3.15769861829,2.0,0.41,2.0,10.0,10.0,2,10.0
1.0,3,2.81674562933,2.0,0.81,2.0,10.0,10.0,2,10.0
1.0,2,2.40298631675,1.0,1.78,1.0,9.0,10.0,1,10.0
1.0,4,3.95079267936,2.0,3.59,2.0,10.0,10.0,2,10.0
1.0,2,2.57924660475,1.0,1.13,1.0,9.0,10.0,1,10.0
1.5,5,3.29125900614,6.0,1.52,2.0,10.0,10.0,2,10.0
1.0,2,1.96179754596,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,8.10960089676,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,2.65173748248,2.0,0.83,1.0,8.0,9.0,2,10.0
1.0,1,2.60152601891,1.0,1.46,1.0,9.0,10.0,1,10.0
1.0,2,1.20627599399,1.0,0.12,1.0,10.0,10.0,1,10.0
1.0,2,2.36129654507,1.0,0.83,1.0,10.0,10.0,1,10.0
1.0,2,2.40177546216,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,0.92548000233,1.0,0.26,1.0,10.0,10.0,1,10.0
1.0,4,2.98036222907,2.0,1.34,2.0,10.0,10.0,3,10.0
1.0,4,3.80851994156,3.0,0.64,2.0,0.0,0.0,2,0.0
1.0,4,2.60999633398,2.0,0.18,2.0,9.0,10.0,1,10.0
1.0,2,2.68185079218,1.0,2.37,1.0,10.0,10.0,2,10.0
1.0,2,3.90738338722,1.0,0.16,1.0,8.0,8.0,1,8.0
1.0,4,6.04608986851,2.0,1.38,2.0,9.0,10.0,0,10.0
1.0,2,2.93530427777,1.0,1.85,1.0,9.0,10.0,1,10.0
1.0,2,2.3183784975,1.0,4.0,1.0,10.0,10.0,1,9.0
1.0,2,2.45069850415,1.0,0.95,1.0,9.0,10.0,2,10.0
1.0,4,1.7879012,4.0,0.37,1.0,9.0,10.0,5,9.0
1.0,4,0.594848666667,2.0,1.11,2.0,10.0,10.0,2,10.0
1.0,4,3.09763362265,2.0,0.65,2.0,9.0,10.0,1,10.0
1.0,2,3.1077673317,1.0,1.05,1.0,9.0,9.0,1,9.0
1.0,2,3.47600862935,1.0,0.39,1.0,10.0,10.0,1,10.0
1.0,3,10.1866032287,3.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.7547058931,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,4,0.974041382485,2.0,2.37,1.0,9.0,7.0,2,7.0
1.0,4,2.61653444056,4.0,0.0,3.0,0.0,0.0,1,0.0
1.0,2,0.768066604011,1.0,0.77,1.0,10.0,10.0,1,10.0
1.0,4,2.48428534257,3.0,1.0,2.0,10.0,8.0,1,10.0
1.0,4,2.29625675342,2.0,2.1,1.0,9.0,10.0,2,10.0
1.0,2,2.95759665955,1.0,0.63,1.0,10.0,10.0,1,10.0
2.0,2,5.02843278322,1.0,0.76,1.0,9.0,10.0,1,10.0
1.0,3,2.12623955218,1.0,0.3,1.0,10.0,9.0,1,9.0
1.0,2,2.04772922631,1.0,0.83,1.0,9.0,10.0,1,10.0
1.0,4,3.07568344911,2.0,0.21,2.0,9.0,10.0,4,10.0
1.0,4,2.94839315505,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,0.935110708842,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,6.54097590762,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.43001011848,2.0,2.0,2.0,10.0,10.0,1,10.0
1.0,2,2.3151354975,2.0,0.15,2.0,10.0,9.0,2,10.0
1.0,2,2.54133331753,1.0,0.15,1.0,10.0,10.0,1,10.0
1.0,2,4.92755765447,1.0,3.93,1.0,10.0,10.0,2,10.0
1.0,2,6.9236310625,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.22344966723,1.0,0.64,1.0,9.0,10.0,2,9.0
1.0,4,3.81681149069,4.0,1.71,2.0,10.0,10.0,1,10.0
1.0,4,3.31369817452,2.0,0.46,1.0,10.0,10.0,2,10.0
1.0,2,1.47468860414,1.0,0.92,1.0,7.0,10.0,1,10.0
1.0,6,1.68972270578,3.0,4.21,2.0,9.0,9.0,4,9.0
1.0,2,1.6319066441,1.0,0.82,1.0,9.0,10.0,1,10.0
1.0,2,0.86903892658,1.0,1.11,0.0,8.0,10.0,1,8.0
1.0,2,2.42511394892,1.0,2.28,1.0,9.0,10.0,1,10.0
1.0,3,1.62750222137,3.0,2.51,0.0,9.0,9.0,1,9.0
1.0,4,2.64693898286,2.0,1.15,2.0,10.0,10.0,1,10.0
1.0,2,0.404664865081,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,2.31423352088,1.0,0.82,1.0,9.0,10.0,1,10.0
2.0,6,1.10838439082,3.0,6.5,2.0,9.0,9.0,1,10.0
1.0,2,3.19643196414,1.0,0.52,1.0,8.0,10.0,2,10.0
1.0,4,0.684118845998,3.0,4.63,2.0,10.0,10.0,2,10.0
1.0,2,2.95173572342,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.28376975635,2.0,1.83,1.0,10.0,10.0,2,10.0
1.0,2,4.50120923621,1.0,2.31,2.0,10.0,9.0,1,10.0
1.0,2,1.94309725178,1.0,0.71,1.0,10.0,10.0,1,10.0
1.0,2,2.28803249997,1.0,1.36,1.0,8.0,9.0,1,10.0
1.0,2,1.83814041953,1.0,1.45,1.0,10.0,10.0,1,10.0
1.0,2,1.69146142412,1.0,0.21,1.0,10.0,10.0,1,10.0
1.0,2,0.801249284742,1.0,0.37,1.0,9.0,10.0,2,10.0
1.0,2,3.39686048082,1.0,4.17,1.0,9.0,9.0,1,9.0
1.0,4,1.91654906294,5.0,0.46,3.0,10.0,10.0,2,10.0
1.0,4,2.3027486973,2.0,0.63,2.0,8.0,9.0,4,9.0
1.0,4,3.13751325607,2.0,0.98,1.0,9.0,9.0,2,10.0
1.0,4,7.09861902164,4.0,0.25,4.0,10.0,10.0,3,10.0
1.0,2,1.87783807211,1.0,0.0,1.0,0.0,0.0,1,0.0
