price
152.004465523986
177.267335128764
196.646916345356
186.749708631507
198.54235286351
131.980214021512
162.607412423608
83.8907087350604
154.300460487856
163.098667659756
197.067944768355
167.316312737403
171.771472746273
140.840093850159
152.912967420988
169.231212562357
182
147.081157480712
172.742527657473
145.461299663056
154.990084960684
107.345532633224
334.302844893693
107.167066227024
51.4555658368816
135.655332541673
163.755919216068
118.218103413158
106.037469879564
182
169.349243851443
138.264626826901
150.361898467801
142.857001137641
165.521733727902
127.146205933542
178.577682940882
59.635577544523
115.48018179818
151.986714963432
79.9763784796078
144.143210445991
161.295348175549
151.093013551135
111.648945435553
182
86.9894425569066
220.673659187918
148.912051801789
151.00102176731
224.230645788779
217.448653205222
166.848068110408
110.632652392287
175.322823834101
200.283385748539
174.330871325877
134.297646939935
187.880798124758
183.36683912343
147.036118229944
163.908290016992
251.25262697433
163.963765745342
152.891665983851
112.446354498633
119.019867592878
215.482170557484
176.548653257501
101.283668033024
212.264607492548
159.018056908767
166.921723914679
64.8917395463428
140.486817654872
194.706912303015
162.860456913881
173.636436285061
188.978592130941
167.45285102168
183.29311716775
181.10460659816
152.919177302398
166.254583510611
135.140145652821
162.857708912763
56.7210839811263
163.532434582511
217.486688041156
183.215039575291
136.045336846203
153.148147739794
172.697473014965
158.159441074679
206.004527719657
124.193769091863
150.286478766716
234.320654764992
162.288395676098
309.998825205152
143.340381250291
186.044001053304
242.635195648996
130.885714789614
158.277593885992
173.080424065074
172.355796890108
171.630364739877
135.156614544729
180.865146997283
296.498417890696
186.992603019084
131.788592351814
128.458853347702
151.995768922208
219.009901100525
170.494412097014
137.52621957195
174.125321701693
206.234798006092
83.0059271160526
158.119846871397
213.766778808953
117.623496123238
128.07919885518
180.763863795589
157.193006173468
89.8793750494981
206.001082978461
173.165772347305
150.652302857404
179.92356042647
47.3958848224179
157.821677031652
169.014928971838
289.952911537486
184.997244924872
190.578120444267
123.884843439895
206.000192775416
139.048326100264
72.8506128699971
64.1416382564613
113.407750132203
219.289174226087
206.001245648425
171.889946828018
143.251810258057
158.460677227427
196.054009175138
181.706130472799
134.885358176184
267.547042938151
87.8335283215714
174.774397965957
120.148121150593
226.833930325105
